Year,State,Industry,Study_Level,Employment_Type,Nationality,Gender,Student_Count,Visa_Applications,Post_Study_Work,Job_Placement,Skilled_Visa,PR_Grant,Employment_Rate,Job_Achieved_Pct,Salary,Migration_Reason,Left_Australia
2022,NSW,Social Sc.,PG-R,FT,UK,Female,57,712,209,153,57,8,79.76,62.66,61087,Migration Pathway Issues,1
2022,NSW,Social Sc.,PG-R,FT,UK,Others,351,986,65,158,72,25,77.67,40.9,94429,Lack of Job Opportunities,0
2022,NSW,Social Sc.,PG-R,PT,Thailand,Male,276,800,269,38,59,10,77.24,54.15,45054,Lack of Job Opportunities,1
2022,NSW,Social Sc.,PG-R,PT,Thailand,Female,413,556,262,245,95,7,82.07,63.64,68769,Job Opportunities in Home Country,0
2022,NSW,Social Sc.,PG-R,PT,Thailand,Others,267,289,210,242,44,56,82.8,73.29,44405,Lack of Job Opportunities,0
2022,NSW,Social Sc.,PG-R,PT,Vietnam,Male,328,275,177,179,26,73,79.98,46.78,46561,Financial Pressures,0
2022,NSW,Social Sc.,PG-R,PT,Vietnam,Female,430,371,211,95,49,32,76.43,28.51,50128,Visa Issues,1
2022,NSW,Social Sc.,PG-R,PT,Vietnam,Others,296,954,177,220,76,8,81.69,29.82,70144,Migration Pathway Issues,0
2022,NSW,Social Sc.,PG-R,PT,Pakistan,Male,351,753,277,233,26,43,80.01,42.66,60916,Lack of Job Opportunities,0
2022,NSW,Social Sc.,PG-R,PT,Pakistan,Female,183,350,268,180,68,50,70.12,78.91,71740,Financial Pressures,0
2022,NSW,Social Sc.,PG-R,PT,Pakistan,Others,383,606,133,142,34,44,78.09,81.31,47711,Migration Pathway Issues,0
2022,NSW,Social Sc.,PG-R,CAS,China,Male,324,497,169,195,62,65,58.95,56.0,47208,Migration Pathway Issues,0
2022,NSW,Social Sc.,PG-R,CAS,China,Female,138,753,252,82,68,45,58.37,87.08,29924,Migration Pathway Issues,0
2022,NSW,Social Sc.,PG-R,CAS,China,Others,135,731,176,212,25,66,79.65,44.88,49653,Financial Pressures,1
2022,NSW,Social Sc.,PG-R,CAS,Vietnam,Male,99,568,198,98,57,24,63.28,37.19,58846,Job Opportunities in Home Country,0
2022,NSW,Social Sc.,PG-R,CAS,Vietnam,Female,442,423,84,238,97,69,57.72,42.75,25790,Visa Issues,0
2022,NSW,Social Sc.,PG-R,CAS,Vietnam,Others,64,972,196,55,61,26,74.3,41.05,53472,Job Opportunities in Home Country,0
2022,NSW,Social Sc.,PG-R,CAS,USA,Male,360,554,141,57,13,26,79.42,71.13,45786,Lack of Job Opportunities,0
2022,NSW,Social Sc.,PG-R,CAS,USA,Female,396,460,50,101,96,42,59.02,43.73,35756,Job Opportunities in Home Country,0
2022,NSW,Social Sc.,PG-R,CAS,USA,Others,267,382,185,240,74,61,66.44,52.44,59434,Financial Pressures,0
2022,NSW,Design,UG,FT,Malaysia,Male,294,803,111,135,63,13,76.05,52.81,94348,Job Opportunities in Home Country,0
2022,NSW,Design,UG,FT,Malaysia,Female,472,282,90,68,22,68,72.96,84.68,125422,Job Opportunities in Home Country,0
2022,NSW,Design,UG,FT,Malaysia,Others,157,118,125,101,81,65,73.28,67.36,136616,Migration Pathway Issues,1
2022,NSW,Design,UG,FT,USA,Male,152,349,246,37,34,50,55.38,43.85,133514,Migration Pathway Issues,0
2022,NSW,Design,UG,FT,USA,Female,387,757,243,97,42,40,63.96,38.63,66781,Visa Issues,1
2022,NSW,Design,UG,FT,USA,Others,381,477,292,172,50,43,65.14,58.71,115979,Financial Pressures,0
2022,NSW,Design,UG,FT,France,Male,315,309,100,147,82,43,77.59,50.81,126070,Job Opportunities in Home Country,1
2022,NSW,Design,UG,FT,France,Female,215,486,193,123,49,6,54.32,41.29,56738,Migration Pathway Issues,0
2022,NSW,Design,UG,FT,France,Others,406,312,111,78,34,27,76.05,30.12,66619,Financial Pressures,0
2022,NSW,Design,UG,PT,Malaysia,Male,112,122,153,104,57,36,64.02,67.05,54440,Lack of Job Opportunities,0
2022,NSW,Design,UG,PT,Malaysia,Female,470,106,245,194,65,69,63.34,46.95,51227,Lack of Job Opportunities,0
2022,NSW,Design,UG,PT,Malaysia,Others,476,578,268,155,20,53,56.73,78.12,27557,Visa Issues,0
2022,NSW,Design,UG,PT,India,Male,370,130,181,142,59,73,60.17,92.38,69113,Visa Issues,0
2022,NSW,Design,UG,PT,India,Female,479,462,241,248,60,54,62.46,51.28,58897,Job Opportunities in Home Country,1
2022,NSW,Design,UG,PT,India,Others,86,269,173,130,44,10,70.28,84.92,38280,Job Opportunities in Home Country,0
2022,NSW,Design,UG,PT,Brazil,Male,480,737,293,174,31,72,80.46,61.5,28159,Lack of Job Opportunities,0
2022,NSW,Design,UG,PT,Brazil,Female,358,478,136,208,12,46,76.32,71.91,69236,Migration Pathway Issues,0
2022,NSW,Design,UG,PT,Brazil,Others,432,632,93,168,77,5,69.67,46.26,60467,Job Opportunities in Home Country,0
2022,NSW,Design,UG,CAS,France,Male,57,383,54,174,45,23,57.57,46.68,34921,Job Opportunities in Home Country,0
2022,NSW,Design,UG,CAS,France,Female,295,760,295,168,14,60,61.45,55.63,46826,Migration Pathway Issues,1
2022,NSW,Design,UG,CAS,France,Others,203,403,157,81,79,59,64.13,37.0,36532,Financial Pressures,0
2022,NSW,Design,UG,CAS,Thailand,Male,298,598,291,238,60,57,80.48,58.34,31677,Visa Issues,1
2022,NSW,Design,UG,CAS,Thailand,Female,212,147,122,101,54,76,55.69,79.76,56513,Job Opportunities in Home Country,0
2022,NSW,Design,UG,CAS,Thailand,Others,238,386,296,237,31,47,77.55,63.73,35972,Job Opportunities in Home Country,0
2022,NSW,Design,UG,CAS,USA,Male,243,780,201,64,65,34,79.85,34.34,27752,Lack of Job Opportunities,1
2022,NSW,Design,UG,CAS,USA,Female,376,641,184,96,74,40,76.52,62.32,43864,Job Opportunities in Home Country,1
2022,NSW,Design,UG,CAS,USA,Others,250,226,50,193,44,70,56.82,49.27,33140,Visa Issues,0
2022,NSW,Design,PG-C,FT,USA,Male,429,755,151,217,75,70,73.17,59.51,136184,Financial Pressures,0
2022,NSW,Design,PG-C,FT,USA,Female,280,664,88,94,26,34,80.43,57.08,127442,Migration Pathway Issues,1
2022,NSW,Design,PG-C,FT,USA,Others,80,436,232,52,41,66,66.26,65.42,55907,Visa Issues,0
2022,NSW,Design,PG-C,FT,UK,Male,419,113,227,185,62,28,61.83,49.01,121654,Lack of Job Opportunities,0
2022,NSW,Design,PG-C,FT,UK,Female,464,389,131,127,84,53,62.57,30.0,92276,Lack of Job Opportunities,0
2022,NSW,Design,PG-C,FT,UK,Others,343,308,136,117,59,12,54.1,38.33,120124,Job Opportunities in Home Country,1
2022,NSW,Design,PG-C,FT,Italy,Male,170,676,156,176,18,31,77.4,69.02,73451,Financial Pressures,0
2022,NSW,Design,PG-C,FT,Italy,Female,226,297,161,85,85,55,56.41,74.46,100955,Job Opportunities in Home Country,0
2022,NSW,Design,PG-C,FT,Italy,Others,266,731,232,167,56,27,60.86,83.37,89755,Migration Pathway Issues,0
2022,NSW,Design,PG-C,PT,Germany,Male,353,970,77,70,56,22,71.13,59.75,59472,Visa Issues,1
2022,NSW,Design,PG-C,PT,Germany,Female,62,309,278,170,40,6,59.72,55.66,47864,Migration Pathway Issues,1
2022,NSW,Design,PG-C,PT,Germany,Others,392,272,286,191,18,12,71.59,58.59,64495,Visa Issues,0
2022,NSW,Design,PG-C,PT,Italy,Male,77,587,103,211,74,25,61.76,59.38,70810,Migration Pathway Issues,0
2022,NSW,Design,PG-C,PT,Italy,Female,187,664,93,76,62,78,54.4,59.91,37919,Lack of Job Opportunities,0
2022,NSW,Design,PG-C,PT,Italy,Others,405,497,187,192,34,7,64.92,67.09,48613,Visa Issues,0
2022,NSW,Design,PG-C,PT,Thailand,Male,220,508,277,151,69,69,62.42,74.83,34170,Migration Pathway Issues,0
2022,NSW,Design,PG-C,PT,Thailand,Female,235,894,295,210,51,63,64.33,56.55,45070,Job Opportunities in Home Country,0
2022,NSW,Design,PG-C,PT,Thailand,Others,104,618,293,86,21,20,69.34,69.84,57074,Visa Issues,1
2022,NSW,Design,PG-C,CAS,China,Male,206,709,275,185,86,48,55.56,89.75,34984,Job Opportunities in Home Country,0
2022,NSW,Design,PG-C,CAS,China,Female,483,430,192,61,37,26,63.87,54.15,26330,Lack of Job Opportunities,1
2022,NSW,Design,PG-C,CAS,China,Others,74,493,94,112,20,57,68.24,87.25,26003,Visa Issues,0
2022,NSW,Design,PG-C,CAS,Malaysia,Male,370,148,224,81,97,58,66.69,80.06,40540,Lack of Job Opportunities,0
2022,NSW,Design,PG-C,CAS,Malaysia,Female,54,695,101,134,84,58,65.22,53.59,44884,Job Opportunities in Home Country,1
2022,NSW,Design,PG-C,CAS,Malaysia,Others,95,552,183,67,71,66,66.41,64.6,56234,Financial Pressures,0
2022,NSW,Design,PG-C,CAS,Thailand,Male,142,619,221,137,42,79,75.41,78.42,29490,Visa Issues,1
2022,NSW,Design,PG-C,CAS,Thailand,Female,321,679,148,77,65,68,79.73,63.51,25226,Financial Pressures,0
2022,NSW,Design,PG-C,CAS,Thailand,Others,323,118,264,84,91,30,54.38,77.32,35186,Financial Pressures,0
2022,NSW,Design,PG-R,FT,France,Male,476,138,130,216,93,48,54.33,28.28,75624,Visa Issues,1
2022,NSW,Design,PG-R,FT,France,Female,475,354,220,242,97,46,62.69,54.71,106156,Financial Pressures,0
2022,NSW,Design,PG-R,FT,France,Others,204,988,142,224,22,49,57.2,37.1,102834,Financial Pressures,1
2022,NSW,Design,PG-R,FT,Pakistan,Male,178,771,138,122,80,71,64.6,73.94,58435,Financial Pressures,0
2022,NSW,Design,PG-R,FT,Pakistan,Female,66,373,222,145,93,57,63.68,69.55,115576,Migration Pathway Issues,0
2022,NSW,Design,PG-R,FT,Pakistan,Others,414,503,165,116,19,63,59.96,41.75,95617,Migration Pathway Issues,0
2022,NSW,Design,PG-R,FT,Germany,Male,403,848,218,97,78,15,69.21,47.39,125975,Lack of Job Opportunities,1
2022,NSW,Design,PG-R,FT,Germany,Female,158,799,248,76,80,30,78.1,47.1,56615,Lack of Job Opportunities,1
2022,NSW,Design,PG-R,FT,Germany,Others,291,727,158,165,50,23,70.03,33.18,79145,Visa Issues,0
2022,NSW,Design,PG-R,PT,Italy,Male,482,570,230,145,32,73,64.58,67.83,49526,Migration Pathway Issues,0
2022,NSW,Design,PG-R,PT,Italy,Female,237,665,119,130,66,14,59.42,51.62,59075,Financial Pressures,1
2022,NSW,Design,PG-R,PT,Italy,Others,391,914,245,249,85,42,73.76,72.27,42938,Job Opportunities in Home Country,0
2022,NSW,Design,PG-R,PT,Indonesia,Male,355,641,239,130,34,31,61.33,45.64,31328,Visa Issues,1
2022,NSW,Design,PG-R,PT,Indonesia,Female,71,312,103,178,81,20,56.12,64.5,28964,Financial Pressures,0
2022,NSW,Design,PG-R,PT,Indonesia,Others,303,620,258,168,19,21,70.24,53.35,46752,Financial Pressures,1
2022,NSW,Design,PG-R,PT,Germany,Male,151,852,114,220,98,55,63.97,65.59,39350,Financial Pressures,1
2022,NSW,Design,PG-R,PT,Germany,Female,456,477,216,155,66,38,75.79,39.03,39986,Visa Issues,1
2022,NSW,Design,PG-R,PT,Germany,Others,52,436,112,78,85,51,65.75,51.78,34267,Financial Pressures,0
2022,NSW,Design,PG-R,CAS,France,Male,296,999,265,88,38,10,68.75,58.46,27789,Job Opportunities in Home Country,0
2022,NSW,Design,PG-R,CAS,France,Female,332,435,183,42,73,66,68.92,40.49,24993,Financial Pressures,1
2022,NSW,Design,PG-R,CAS,France,Others,197,194,245,201,32,6,77.53,49.19,44263,Financial Pressures,1
2022,NSW,Design,PG-R,CAS,USA,Male,132,278,259,237,81,16,61.77,45.73,30762,Migration Pathway Issues,1
2022,NSW,Design,PG-R,CAS,USA,Female,54,668,205,107,78,63,63.61,37.21,35524,Visa Issues,1
2022,NSW,Design,PG-R,CAS,USA,Others,133,793,184,108,96,18,75.09,64.04,33966,Job Opportunities in Home Country,0
2022,NSW,Design,PG-R,CAS,Brazil,Male,368,813,154,86,17,66,68.0,48.07,30950,Lack of Job Opportunities,0
2022,NSW,Design,PG-R,CAS,Brazil,Female,367,780,246,111,99,45,59.52,63.39,36615,Financial Pressures,0
2022,NSW,Design,PG-R,CAS,Brazil,Others,147,444,84,237,11,28,71.73,83.58,52855,Financial Pressures,0
2022,NSW,Business,UG,FT,Italy,Male,183,818,76,39,82,52,81.38,66.84,119196,Visa Issues,0
2022,NSW,Business,UG,FT,Italy,Female,114,694,203,246,19,57,92.76,76.8,56176,Visa Issues,1
2022,NSW,Business,UG,FT,Italy,Others,74,383,242,142,54,72,92.49,67.61,132742,Migration Pathway Issues,0
2022,NSW,Business,UG,FT,India,Male,122,336,95,135,41,36,69.76,76.92,77849,Visa Issues,1
2022,NSW,Business,UG,FT,India,Female,176,508,205,140,24,8,76.68,79.81,136198,Visa Issues,0
2022,NSW,Business,UG,FT,India,Others,426,140,219,207,93,44,83.6,84.51,55361,Visa Issues,0
2022,NSW,Business,UG,FT,Vietnam,Male,112,836,298,139,78,47,70.8,25.69,142546,Lack of Job Opportunities,1
2022,NSW,Business,UG,FT,Vietnam,Female,363,260,124,45,91,52,73.49,47.89,126036,Financial Pressures,0
2022,NSW,Business,UG,FT,Vietnam,Others,368,688,297,203,12,78,79.18,30.84,94150,Lack of Job Opportunities,0
2022,NSW,Business,UG,PT,Pakistan,Male,307,544,107,136,69,44,76.94,69.22,30401,Visa Issues,0
2022,NSW,Business,UG,PT,Pakistan,Female,112,761,188,215,66,8,81.59,58.34,59473,Visa Issues,0
2022,NSW,Business,UG,PT,Pakistan,Others,178,922,52,235,47,5,92.11,45.03,42300,Job Opportunities in Home Country,1
2022,NSW,Business,UG,PT,Vietnam,Male,397,120,291,228,76,51,84.58,26.98,34414,Migration Pathway Issues,0
2022,NSW,Business,UG,PT,Vietnam,Female,493,382,105,52,34,25,86.39,26.07,68678,Migration Pathway Issues,1
2022,NSW,Business,UG,PT,Vietnam,Others,351,643,104,125,14,40,82.91,34.09,64052,Migration Pathway Issues,0
2022,NSW,Business,UG,PT,Nepal,Male,366,236,55,138,44,43,69.11,82.58,46712,Migration Pathway Issues,0
2022,NSW,Business,UG,PT,Nepal,Female,463,924,176,243,82,33,77.46,61.42,40919,Visa Issues,0
2022,NSW,Business,UG,PT,Nepal,Others,456,144,194,133,94,70,79.75,79.3,35350,Migration Pathway Issues,0
2022,NSW,Business,UG,CAS,Germany,Male,216,346,96,156,28,19,86.61,52.59,44185,Job Opportunities in Home Country,0
2022,NSW,Business,UG,CAS,Germany,Female,338,580,68,224,83,44,85.12,38.18,37524,Financial Pressures,0
2022,NSW,Business,UG,CAS,Germany,Others,434,192,225,234,57,53,78.61,65.59,41079,Lack of Job Opportunities,0
2022,NSW,Business,UG,CAS,USA,Male,318,424,75,78,76,11,87.35,70.39,22596,Migration Pathway Issues,0
2022,NSW,Business,UG,CAS,USA,Female,220,636,180,236,38,36,85.51,67.72,43528,Migration Pathway Issues,0
2022,NSW,Business,UG,CAS,USA,Others,135,435,218,137,60,75,77.22,41.02,24997,Financial Pressures,0
2022,NSW,Business,UG,CAS,France,Male,79,156,281,175,60,52,69.55,29.32,48358,Visa Issues,0
2022,NSW,Business,UG,CAS,France,Female,409,391,128,249,66,53,65.33,39.83,48378,Visa Issues,1
2022,NSW,Business,UG,CAS,France,Others,172,845,270,96,92,7,74.04,39.73,36098,Visa Issues,0
2022,NSW,Business,PG-C,FT,Germany,Male,458,235,250,87,54,66,88.29,50.65,78211,Financial Pressures,0
2022,NSW,Business,PG-C,FT,Germany,Female,241,143,78,88,80,13,73.93,46.07,74849,Financial Pressures,0
2022,NSW,Business,PG-C,FT,Germany,Others,395,903,283,243,71,46,72.67,46.94,101014,Financial Pressures,0
2022,NSW,Business,PG-C,FT,USA,Male,286,485,143,233,19,48,86.49,55.34,117544,Lack of Job Opportunities,0
2022,NSW,Business,PG-C,FT,USA,Female,420,957,72,175,71,66,84.81,44.1,116252,Financial Pressures,0
2022,NSW,Business,PG-C,FT,USA,Others,178,784,273,185,30,17,83.62,65.51,116638,Job Opportunities in Home Country,1
2022,NSW,Business,PG-C,FT,Nepal,Male,437,579,72,148,79,37,76.62,43.47,133955,Job Opportunities in Home Country,1
2022,NSW,Business,PG-C,FT,Nepal,Female,212,690,54,89,55,54,87.69,62.27,133081,Financial Pressures,0
2022,NSW,Business,PG-C,FT,Nepal,Others,304,554,153,106,27,6,86.56,80.4,100124,Financial Pressures,1
2022,NSW,Business,PG-C,PT,Italy,Male,463,607,97,64,95,42,63.54,85.31,58594,Visa Issues,0
2022,NSW,Business,PG-C,PT,Italy,Female,256,867,284,215,12,73,90.23,69.73,69718,Financial Pressures,0
2022,NSW,Business,PG-C,PT,Italy,Others,123,672,220,182,29,52,81.8,85.86,30445,Lack of Job Opportunities,0
2022,NSW,Business,PG-C,PT,China,Male,246,290,108,162,60,25,93.91,74.77,30139,Lack of Job Opportunities,1
2022,NSW,Business,PG-C,PT,China,Female,458,113,252,61,20,65,84.26,76.13,64911,Financial Pressures,0
2022,NSW,Business,PG-C,PT,China,Others,182,442,218,88,98,58,71.67,50.79,65745,Visa Issues,0
2022,NSW,Business,PG-C,PT,USA,Male,153,505,263,204,90,50,68.35,34.73,34315,Financial Pressures,0
2022,NSW,Business,PG-C,PT,USA,Female,317,395,167,49,47,7,83.13,70.47,38642,Lack of Job Opportunities,0
2022,NSW,Business,PG-C,PT,USA,Others,279,933,85,211,35,79,81.67,47.58,35997,Job Opportunities in Home Country,0
2022,NSW,Business,PG-C,CAS,Germany,Male,342,333,258,148,66,12,92.63,59.93,38042,Visa Issues,0
2022,NSW,Business,PG-C,CAS,Germany,Female,358,730,61,206,26,68,91.09,43.02,39657,Lack of Job Opportunities,0
2022,NSW,Business,PG-C,CAS,Germany,Others,413,669,83,49,59,14,65.36,47.78,32270,Financial Pressures,1
2022,NSW,Business,PG-C,CAS,China,Male,345,683,89,85,32,15,73.28,57.75,50432,Visa Issues,1
2022,NSW,Business,PG-C,CAS,China,Female,77,148,213,154,22,40,69.63,82.52,44627,Lack of Job Opportunities,0
2022,NSW,Business,PG-C,CAS,China,Others,432,955,176,149,96,26,78.26,57.9,24186,Job Opportunities in Home Country,0
2022,NSW,Business,PG-C,CAS,Malaysia,Male,315,523,177,181,53,64,78.37,43.7,48467,Lack of Job Opportunities,1
2022,NSW,Business,PG-C,CAS,Malaysia,Female,155,280,233,38,31,17,73.93,64.63,49610,Migration Pathway Issues,1
2022,NSW,Business,PG-C,CAS,Malaysia,Others,320,930,296,196,22,36,91.02,56.72,36689,Job Opportunities in Home Country,0
2022,NSW,Business,PG-R,FT,Indonesia,Male,446,976,130,163,92,64,78.42,69.01,109381,Migration Pathway Issues,1
2022,NSW,Business,PG-R,FT,Indonesia,Female,236,585,240,195,62,71,69.89,48.23,64316,Job Opportunities in Home Country,0
2022,NSW,Business,PG-R,FT,Indonesia,Others,296,171,111,214,15,36,88.13,56.53,113820,Visa Issues,0
2022,NSW,Business,PG-R,FT,USA,Male,336,448,118,219,61,45,70.96,53.89,110010,Visa Issues,0
2022,NSW,Business,PG-R,FT,USA,Female,176,725,226,49,86,58,71.36,55.2,115378,Migration Pathway Issues,0
2022,NSW,Business,PG-R,FT,USA,Others,377,830,158,52,55,76,69.54,43.11,118834,Job Opportunities in Home Country,0
2022,NSW,Business,PG-R,FT,Brazil,Male,238,371,168,31,91,21,85.18,82.08,113579,Job Opportunities in Home Country,1
2022,NSW,Business,PG-R,FT,Brazil,Female,387,880,220,242,30,59,83.37,50.2,92308,Lack of Job Opportunities,1
2022,NSW,Business,PG-R,FT,Brazil,Others,102,570,177,209,39,37,89.87,81.78,77347,Visa Issues,0
2022,NSW,Business,PG-R,PT,USA,Male,91,801,164,168,52,21,69.64,55.28,68676,Lack of Job Opportunities,0
2022,NSW,Business,PG-R,PT,USA,Female,241,598,103,229,58,15,72.21,46.71,62290,Financial Pressures,0
2022,NSW,Business,PG-R,PT,USA,Others,322,105,196,213,37,70,82.52,56.94,60938,Visa Issues,0
2022,NSW,Business,PG-R,PT,Pakistan,Male,226,398,213,87,22,56,84.36,64.44,49880,Visa Issues,1
2022,NSW,Business,PG-R,PT,Pakistan,Female,235,351,148,133,65,32,71.22,55.45,46531,Migration Pathway Issues,1
2022,NSW,Business,PG-R,PT,Pakistan,Others,257,469,181,195,36,13,70.56,71.96,29015,Job Opportunities in Home Country,0
2022,NSW,Business,PG-R,PT,Italy,Male,339,678,299,181,82,30,83.4,54.9,46172,Financial Pressures,0
2022,NSW,Business,PG-R,PT,Italy,Female,244,382,257,142,24,39,69.69,73.35,36385,Lack of Job Opportunities,1
2022,NSW,Business,PG-R,PT,Italy,Others,483,951,189,244,13,52,84.77,54.83,42706,Financial Pressures,0
2022,NSW,Business,PG-R,CAS,Pakistan,Male,351,124,70,245,14,74,91.43,55.48,43215,Visa Issues,0
2022,NSW,Business,PG-R,CAS,Pakistan,Female,198,838,263,133,32,68,91.3,57.98,49296,Visa Issues,0
2022,NSW,Business,PG-R,CAS,Pakistan,Others,252,672,241,34,62,59,74.39,44.15,32658,Job Opportunities in Home Country,0
2022,NSW,Business,PG-R,CAS,Nepal,Male,289,613,242,133,69,55,83.75,67.15,24503,Lack of Job Opportunities,1
2022,NSW,Business,PG-R,CAS,Nepal,Female,496,544,174,211,82,62,76.58,58.42,42227,Visa Issues,0
2022,NSW,Business,PG-R,CAS,Nepal,Others,434,538,71,69,10,69,67.34,74.54,39608,Job Opportunities in Home Country,1
2022,NSW,Business,PG-R,CAS,Vietnam,Male,71,777,148,237,17,66,88.38,32.86,52496,Job Opportunities in Home Country,0
2022,NSW,Business,PG-R,CAS,Vietnam,Female,386,595,127,202,15,39,69.97,34.29,55166,Job Opportunities in Home Country,0
2022,NSW,Business,PG-R,CAS,Vietnam,Others,290,514,294,192,69,10,84.39,26.07,55471,Migration Pathway Issues,0
2022,NSW,Education,UG,FT,Nepal,Male,440,483,93,148,24,23,89.86,44.08,86450,Migration Pathway Issues,0
2022,NSW,Education,UG,FT,Nepal,Female,453,711,212,189,57,48,91.2,70.91,127901,Financial Pressures,1
2022,NSW,Education,UG,FT,Nepal,Others,404,899,213,170,79,62,82.22,55.14,88961,Visa Issues,0
2022,NSW,Education,UG,FT,Thailand,Male,257,831,193,219,13,49,71.93,63.32,60376,Financial Pressures,0
2022,NSW,Education,UG,FT,Thailand,Female,329,882,220,188,82,49,91.9,42.26,123863,Financial Pressures,0
2022,NSW,Education,UG,FT,Thailand,Others,174,412,257,59,83,22,66.19,75.14,74167,Visa Issues,0
2022,NSW,Education,UG,FT,Italy,Male,431,272,200,226,15,60,92.17,62.38,116672,Job Opportunities in Home Country,1
2022,NSW,Education,UG,FT,Italy,Female,337,717,195,44,49,77,74.79,69.08,135848,Financial Pressures,0
2022,NSW,Education,UG,FT,Italy,Others,155,750,92,174,13,67,77.6,76.42,112834,Financial Pressures,1
2022,NSW,Education,UG,PT,Thailand,Male,282,940,72,231,92,51,78.4,62.36,55084,Migration Pathway Issues,0
2022,NSW,Education,UG,PT,Thailand,Female,286,347,161,54,83,62,75.83,76.22,42560,Financial Pressures,0
2022,NSW,Education,UG,PT,Thailand,Others,275,877,148,232,20,25,95.0,53.71,68086,Lack of Job Opportunities,1
2022,NSW,Education,UG,PT,France,Male,347,153,124,45,27,63,83.7,28.36,69073,Lack of Job Opportunities,0
2022,NSW,Education,UG,PT,France,Female,382,999,280,159,99,63,82.15,45.83,46204,Visa Issues,0
2022,NSW,Education,UG,PT,France,Others,303,654,66,92,90,40,91.28,57.31,58202,Visa Issues,0
2022,NSW,Education,UG,PT,USA,Male,224,175,150,187,32,20,75.56,59.35,58408,Job Opportunities in Home Country,0
2022,NSW,Education,UG,PT,USA,Female,244,327,224,203,61,23,71.81,41.98,40615,Financial Pressures,1
2022,NSW,Education,UG,PT,USA,Others,334,759,74,99,72,40,78.01,38.8,50926,Visa Issues,0
2022,NSW,Education,UG,CAS,Indonesia,Male,87,681,165,108,66,24,86.61,77.1,36582,Visa Issues,0
2022,NSW,Education,UG,CAS,Indonesia,Female,124,776,71,215,77,48,67.43,84.67,49432,Visa Issues,1
2022,NSW,Education,UG,CAS,Indonesia,Others,208,483,212,214,94,65,85.47,84.33,22644,Lack of Job Opportunities,0
2022,NSW,Education,UG,CAS,USA,Male,187,229,243,89,97,21,81.02,58.67,29879,Job Opportunities in Home Country,0
2022,NSW,Education,UG,CAS,USA,Female,137,228,188,148,94,8,84.34,54.03,51626,Migration Pathway Issues,1
2022,NSW,Education,UG,CAS,USA,Others,397,420,96,249,62,75,73.0,67.11,27885,Lack of Job Opportunities,0
2022,NSW,Education,UG,CAS,France,Male,355,270,124,224,21,71,86.72,46.72,24004,Migration Pathway Issues,0
2022,NSW,Education,UG,CAS,France,Female,365,793,79,113,47,32,89.7,35.13,26818,Lack of Job Opportunities,0
2022,NSW,Education,UG,CAS,France,Others,382,460,167,71,56,41,85.87,34.69,52377,Financial Pressures,1
2022,NSW,Education,PG-C,FT,USA,Male,484,735,213,181,36,6,86.31,70.92,62942,Visa Issues,0
2022,NSW,Education,PG-C,FT,USA,Female,389,224,152,53,30,14,82.51,66.12,124914,Lack of Job Opportunities,1
2022,NSW,Education,PG-C,FT,USA,Others,381,249,297,227,45,49,74.3,54.1,118424,Migration Pathway Issues,0
2022,NSW,Education,PG-C,FT,Italy,Male,478,263,197,47,47,71,73.02,77.74,65538,Financial Pressures,1
2022,NSW,Education,PG-C,FT,Italy,Female,198,203,292,235,87,74,86.98,84.65,122302,Job Opportunities in Home Country,0
2022,NSW,Education,PG-C,FT,Italy,Others,337,626,93,174,50,58,94.56,72.7,105739,Financial Pressures,0
2022,NSW,Education,PG-C,FT,Germany,Male,153,867,172,235,88,47,64.8,57.64,79146,Financial Pressures,0
2022,NSW,Education,PG-C,FT,Germany,Female,239,899,217,170,93,39,93.92,51.91,65671,Migration Pathway Issues,0
